APPROJ1237,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,70,0,0
INTCOMC241,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,50,0,0,0,0,30,100,0,0,0,0,0,0,0,50,0,0
INTCOMC244,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,50,0,0,0,0,30,100,0,0,0,0,0,0,0,50,0,0
INTCOMC245,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,50,0,0,0,0,30,100,0,0,0,0,0,0,0,50,0,0
INTCOMC246,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,50,0,0,0,0,30,100,0,0,0,0,0,0,0,50,0,0
USERDES233,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,50,0,0
USERDES235,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,50,0,0
USERDES236,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,50,0,0
