DATAMA1242,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,0,0,0,0,0,30,0,0,0,0,0,0,0,0,40,0,0
DATAMA1243,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,0,0,0,0,0,30,0,0,0,0,0,0,0,0,40,0,0
DATAMA1244,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,0,0,0,0,0,30,100,60,0,0,0,0,0,0,40,0,0
DATAMA1246,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,0,0,0,0,0,30,0,0,0,0,0,0,0,0,40,0,0
USERDES241,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,35,30,0,0,0,0,0,0,0,45,0,0
USERDES243,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,35,0,0,0,0,0,0,0,0,45,0,0
USERDES246,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,35,30,0,0,0,0,0,0,0,45,0,0
USERDES247,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,35,0,0,0,0,0,0,0,0,45,0,0
