DASTRUC241,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,0,0,0,0,0,40,0,0,0,0,0,0,0,0,30,0,0
DASTRUC242,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,40,0,0,0,0,0,0,0,0,30,0,0
DNETCOM231,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,0,0,0,0,0,10,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,0
DNETCOM232,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,0,0,0,0,0,10,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,0
DNETCOM235,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,0,0,0,0,0,10,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,0
DNETCOM236,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,0,0,0,0,0,10,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,0
